Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
15665,BG EXPRESS,GUWAHATI,GHY,32,NFR,91.751851,26.182635
15665,BG EXPRESS,JAGI ROAD,JID,42,NFR,92.197461,26.126114
15665,BG EXPRESS,CHAPARMUKH JN,CPK,59,NFR,92.511718,26.202272
15665,BG EXPRESS,KAMPUR,KWM,65,NFR,92.6577872687,26.1606011328
15665,BG EXPRESS,HOJAI,HJI,67,NFR,92.851752,26.001794
15665,BG EXPRESS,LANKA,LKA,70,NFR,92.958001,25.914426
15665,BG EXPRESS,LAMSAKHANG,LKG,79,NFR,93.046846,25.796536
15665,BG EXPRESS,LUMDING JN,LMG,65,NFR,93.17660000000000,25.750036
15665,BG EXPRESS,DIPHU,DPU,60,NFR,93.438384,25.83725
15665,BG EXPRESS,DIMAPUR,DMV,68,NFR,93.72781600000000,25.905702
15665,BG EXPRESS,BOKAJAN,BXJ,60,NFR,93.779466,26.018426
15665,BG EXPRESS,FURKATING JN,FKG,58,NFR,94.00269200000000,26.465652
15665,BG EXPRESS,GOLAGHAT,GLGT,56,NFR,93.9611898,26.508626
15665,BG EXPRESS,BARUA BAMUNGAON,BBGN,57,NFR,93.944693,26.662157
15665,BG EXPRESS,JORHAT TOWN,JTTN,59,NFR,94.217106,26.750692
15665,BG EXPRESS,MARIANI JN,MXN,44,NFR,94.30820300000000,26.652435
