Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
17330,BZA UBL EXP,VIJAYAWADA JN,BZA,2,SWR,80.61864800000000,16.518262
17330,BZA UBL EXP,MANGALAGIRI,MAG,15,SWR,80.564992,16.438256
17330,BZA UBL EXP,NAMBURU,NBR,23,SWR,80.49582500000000,16.358721
17330,BZA UBL EXP,GUNTUR JN,GNT,31,SWR,80.44197300000000,16.300784
17330,BZA UBL EXP,NALLAPADU,NLPD,36,SWR,80.397756,16.308263
17330,BZA UBL EXP,PERECHERLA,PRCA,41,SWR,80.339519,16.319601
17330,BZA UBL EXP,NUDURUPADU,NDPU,41,SWR,80.193376,16.273407
17330,BZA UBL EXP,NARASARAOPET,NRT,45,SWR,80.041607,16.231527
17330,BZA UBL EXP,SANTAMAGULUR,SAB,46,SWR,79.91505600000000,16.147071
17330,BZA UBL EXP,SAVALYAPURAM,SYM,51,SWR,79.81953,16.102801
17330,BZA UBL EXP,VINUKONDA,VKN,55,SWR,79.748004,16.050748
17330,BZA UBL EXP,KURICHEDU,KCD,58,SWR,79.572175,15.913391
17330,BZA UBL EXP,DONAKONDA,DKD,63,SWR,79.484112,15.834631
17330,BZA UBL EXP,MARKAPUR ROAD,MRK,66,SWR,79.301115,15.714678
17330,BZA UBL EXP,TARLUPADU,TLU,70,SWR,79.21946200000000,15.660536
17330,BZA UBL EXP,CUMBUM,CBM,74,SWR,79.110832,15.592947
17330,BZA UBL EXP,SOMIDEVIPALLE,SDV,75,SWR,79.038111,15.4534
17330,BZA UBL EXP,GIDDALUR,GID,76,SWR,78.925583,15.379008
17330,BZA UBL EXP,DIGUVAMETTA,DMT,78,SWR,78.826206,15.39493
17330,BZA UBL EXP,GAZULAPALLI,GZL,72,SWR,78.600125,15.43085
17330,BZA UBL EXP,NANDYAL,NDL,11,SWR,78.472545,15.468024
17330,BZA UBL EXP,PANYAM,PNM,25,SWR,78.339158,15.50076
17330,BZA UBL EXP,B CEMENT NAGAR,BEY,21,SWR,78.19541209,15.48632233
17330,BZA UBL EXP,BETAMCHERLA,BMH,22,SWR,78.148636,15.449372
17330,BZA UBL EXP,RANGAPURAM,RGM,25,SWR,78.059153,15.406776
17330,BZA UBL EXP,DHONE,DHNE,10,SWR,77.865727,15.396729
17330,BZA UBL EXP,MALLIYALA,MYL,13,SWR,77.77675500000000,15.397805
17330,BZA UBL EXP,LINGANENIDODDI,LMD,1,SWR,77.703397,15.399929
17330,BZA UBL EXP,PENDEKALLU,PDL,16,SWR,77.647361,15.374513
17330,BZA UBL EXP,TUGGALI,TGL,20,SWR,77.53014600000000,15.310975
17330,BZA UBL EXP,MADDIKERA,MKR,23,SWR,77.411496,15.256635
17330,BZA UBL EXP,GUNTAKAL JN,GTL,37,SWR,77.36661100000000,15.17556
17330,BZA UBL EXP,BANTANAHAL,BLL,35,SWR,77.27572365,15.16290019
17330,BZA UBL EXP,BELLARY JN,BAY,2,SWR,76.921995,15.145135
17330,BZA UBL EXP,KUDATINI,KDN,4,SWR,76.76356900000000,15.21516
17330,BZA UBL EXP,TORANAGALLU,TNGL,14,SWR,76.66392400000000,15.203137
17330,BZA UBL EXP,HOSPET JN,HPT,19,SWR,76.38578,15.286807
17330,BZA UBL EXP,MUNIRABAD,MRB,21,SWR,76.335537,15.308524
17330,BZA UBL EXP,KOPPAL,KBL,14,SWR,76.14395900000000,15.353868
17330,BZA UBL EXP,BHANAPUR,BNP,13,SWR,76.036416,15.38694828
17330,BZA UBL EXP,GADAG JN,GDG,16,SWR,75.642481,15.437048
